id,size_total,active_days_count,percentage_average,average_daily_minutes,capacity_kw,station_name,country_name,calendar_day_count,geometry,living_street_dist,primary_dist,residential_dist,secondary_dist,road_service_dist,tertiary_dist,trunk_dist,unclassified_dist,motorway_dist,road_count_living_street,primary_count,road_count_residential,secondary_count,road_service_count,tertiary_count,trunk_count,unclassified_count,motorway_count,operator,accommodation_count,activities_count,beauty_count,cafe_and_restaurant_count,clothing_count,electronics_count,food_count,supermarket_count,hobby_count,home_count,medical_count,public_service_count,service_count,shopping_center_count,religious_count,accommodation_dist,activities_dist,beauty_dist,cafe_and_restaurant_dist,clothing_dist,electronics_dist,food_dist,grocery_dist,hobby_dist,home_dist,medical_dist,public_service_dist,service_dist,shopping_center_dist,religious_dist,occupation_rate,population,total_time_spent,lng,lat,good_feature_score,score_performance,occupation_rank,Supermarket,Shopping,Services,Hotel,Restaurant,Leisure,poi_categories_present,poi_categories_present_str,nearest_major_road_dist,nearest_major_road_type
619d1cffae00d0a6026700f4853dc97d,4,144,8.050561263318116,115.92808219178082,250.0,EVBox Bjørkåsvegen 2,Norway,146,POINT (11.6062 64.86486),1000.0,158.58,25.84,19.54,58.04,1000.0,1000.0,25.65,1000.0,0.0,7.0,57.0,10.0,56.0,0.0,0.0,9.0,0.0,Evbox,1.0,9.0,1.0,4.0,2.0,0.0,1.0,3.0,7.0,5.0,1.0,4.0,13.0,0.0,0.0,30.58,140.85,69.28,126.94,50.81,1000.0,202.3,61.17,78.98,80.28,45.57,216.6,45.69,1000.0,1000.0,"(4.614, 9.228]",1.96,572.5,11.6062,64.86486,6.2,34,4.0,3.0,14.0,19.0,1.0,5.0,9.0,6,6/6,158.58,primary
c9e1bbdfcc2f9b622ae9db6bfea89fcf,2,315,7.8963089802130915,113.7068493150685,300.0,St1 Bjerkvik,Norway,365,POINT (17.55747 68.55121),1000.0,1000.0,23.14,192.14,13.98,1000.0,27.87,239.24,1000.0,0.0,0.0,37.0,5.0,29.0,0.0,18.0,3.0,0.0,Recharge,2.0,3.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,7.0,8.0,0.0,1.0,176.81,155.28,1000.0,133.2,156.94,1000.0,459.82,54.54,1000.0,60.02,1000.0,155.65,14.96,1000.0,334.78,"(4.614, 9.228]",0.49,482.5,17.55747,68.55121,5.8,35,4.0,2.0,3.0,15.0,2.0,6.0,4.0,6,6/6,27.87,trunk
6fb93712030f4280008a7bdf911d5dc6,2,137,7.0913643235071815,102.1156462585034,180.0,PWR UP - Coop Leinesfjord,Norway,147,POINT (15.01624 67.7752),1000.0,21.35,132.82,1000.0,6.09,1000.0,1000.0,35.15,1000.0,0.0,6.0,3.0,0.0,41.0,0.0,0.0,9.0,0.0,Kople As,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,75.15,114.28,1000.0,1000.0,104.95,1000.0,1000.0,39.68,1000.0,1000.0,1000.0,71.92,45.18,1000.0,112.63,"(4.614, 9.228]",0.49,370.0,15.01624,67.7752,5.2,36,4.0,2.0,1.0,13.0,2.0,0.0,6.0,5,5/6,21.35,primary
1ec25f8ea9579cc00b41f0b5f6f21540,2,327,7.07246460449369,101.84349030470914,50.0,ChargeUp - Fylkeshuset i Bodø,Norway,361,POINT (14.37639 67.28044),1000.0,1000.0,23.82,1000.0,13.41,56.95,1000.0,1000.0,1000.0,0.0,0.0,132.0,0.0,74.0,26.0,0.0,0.0,0.0,Kople As,9.0,44.0,5.0,35.0,19.0,3.0,5.0,10.0,8.0,4.0,5.0,33.0,62.0,1.0,4.0,69.2,163.88,325.23,126.68,332.79,361.09,322.64,103.98,341.86,437.22,366.7,0.0,30.65,466.51,304.72,"(4.614, 9.228]",0.49,752.5,14.37639,67.28044,6.0,37,4.0,11.0,35.0,105.0,9.0,40.0,48.0,6,6/6,1000.0,motorway
2a3ba8312f98687a1e3d6f4ea347e52c,4,344,6.748002283105024,97.17123287671232,150.0,Ishavskraft - Evjenvegen,Norway,365,POINT (19.01406 69.65737),1000.0,1000.0,65.33,1000.0,15.8,20.68,84.4,228.62,1000.0,0.0,0.0,35.0,0.0,123.0,15.0,13.0,4.0,0.0,Kople As,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1000.0,1000.0,1000.0,157.21,1000.0,1000.0,1000.0,1000.0,1000.0,242.58,1000.0,314.14,79.63,1000.0,1000.0,"(4.614, 9.228]",0.49,157.5,19.01406,69.65737,3.6,38,4.0,0.0,1.0,6.0,0.0,2.0,0.0,3,3/6,84.4,trunk
c0d2b4650bf6ac24dd167a3717454ea0,2,308,6.700627853881279,96.4890410958904,50.0,St1 Fauske,Norway,365,POINT (15.3912 67.25931),1000.0,1000.0,68.66,1000.0,7.29,323.58,15.62,113.61,1000.0,0.0,0.0,99.0,0.0,86.0,6.0,51.0,8.0,0.0,Recharge,3.0,9.0,0.0,11.0,4.0,3.0,3.0,5.0,6.0,3.0,3.0,9.0,35.0,2.0,0.0,296.26,70.95,1000.0,77.74,173.63,158.92,132.68,138.87,88.73,77.95,198.99,53.75,27.01,209.11,1000.0,"(4.614, 9.228]",0.49,632.5,15.3912,67.25931,7.0,39,4.0,7.0,18.0,47.0,3.0,14.0,9.0,6,6/6,15.62,trunk
0836733fea85d46fa055c7de3ba40b84,4,339,6.401303272450533,92.17876712328768,50.0,Extra Setermoen,Norway,365,POINT (18.34632 68.86173),1000.0,1000.0,14.4,126.38,3.35,301.17,72.0,1000.0,1000.0,0.0,0.0,52.0,6.0,67.0,5.0,19.0,0.0,0.0,Mer,2.0,5.0,0.0,7.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,3.0,14.0,0.0,2.0,245.4,117.31,1000.0,71.62,1000.0,34.46,1000.0,51.1,31.22,1000.0,29.27,226.27,45.71,1000.0,364.7,"(4.614, 9.228]",0.49,517.5,18.34632,68.86173,6.4,40,4.0,2.0,5.0,18.0,2.0,7.0,7.0,6,6/6,72.0,trunk
c311a27df7cf9bfa183c541427be43a1,2,144,6.383219954648526,91.91836734693878,180.0,LAD OPP - Halsa - AC,Norway,147,POINT (13.55166 66.74281),1000.0,33.45,43.98,1000.0,32.49,1000.0,1000.0,94.9,1000.0,0.0,6.0,14.0,0.0,35.0,0.0,0.0,4.0,0.0,Kople As,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1000.0,48.03,1000.0,56.94,1000.0,1000.0,1000.0,56.28,1000.0,1000.0,1000.0,1000.0,36.47,1000.0,303.83,"(4.614, 9.228]",0.49,247.5,13.55166,66.74281,3.6,41,4.0,1.0,0.0,5.0,0.0,2.0,3.0,4,4/6,33.45,primary
fb1ec9df54528942fc7464b04476fe81,1,207,6.13343253968254,88.32142857142857,50.0,Rørvik havn - Nærøysund kommune,Norway,364,POINT (11.23533 64.86041),1000.0,28.09,88.16,342.4,7.21,437.03,1000.0,145.75,1000.0,0.0,7.0,51.0,5.0,38.0,1.0,0.0,1.0,0.0,Kople As,1.0,13.0,1.0,8.0,3.0,2.0,1.0,5.0,5.0,4.0,1.0,4.0,27.0,5.0,4.0,258.14,58.36,175.57,26.02,49.15,55.46,338.78,90.56,167.32,176.4,187.12,218.22,99.16,165.24,231.76,"(4.614, 9.228]",1.96,752.5,11.23533,64.86041,6.2,42,4.0,10.0,19.0,33.0,1.0,9.0,17.0,6,6/6,28.09,primary
254a0b4aa0060cc8f5580d9a7efce3f2,3,328,6.08935819381025,87.68675799086759,50.0,Amfi Narvik Malmporten,Norway,365,POINT (17.42155 68.43795),1000.0,1000.0,159.22,1000.0,4.54,95.86,204.19,112.03,1000.0,0.0,0.0,85.0,0.0,102.0,49.0,25.0,10.0,0.0,Mer,4.0,28.0,3.0,22.0,11.0,4.0,4.0,9.0,13.0,12.0,4.0,29.0,55.0,1.0,2.0,214.2,60.84,97.28,98.88,57.68,103.93,55.7,93.84,55.43,34.68,56.45,150.83,94.5,63.5,365.49,"(4.614, 9.228]",0.49,752.5,17.42155,68.43795,7.4,43,4.0,10.0,41.0,91.0,4.0,26.0,30.0,6,6/6,204.19,trunk
35c10ac30ad1ca52d7849032f6d539d2,2,286,5.957096651445966,85.78219178082192,50.0,Recharge Mosjøen,Norway,365,POINT (13.19077 65.83515),1000.0,416.75,34.32,1000.0,8.29,28.06,1000.0,481.6,1000.0,0.0,18.0,81.0,0.0,137.0,34.0,0.0,2.0,0.0,Recharge,3.0,13.0,2.0,13.0,10.0,2.0,1.0,3.0,13.0,1.0,3.0,7.0,41.0,1.0,0.0,60.7,139.1,288.41,51.94,179.92,291.45,410.28,370.5,268.35,254.34,179.88,124.09,140.43,292.24,1000.0,"(4.614, 9.228]",0.49,692.5,13.19077,65.83515,6.4,44,4.0,4.0,27.0,53.0,3.0,14.0,13.0,6,6/6,416.75,primary
e2ac043b1bfcb0620188ce7055f0184b,4,324,5.9013984018264845,84.98013698630137,50.0,Circle K Namsskogan,Norway,365,POINT (13.16657 64.93368),1000.0,1000.0,310.57,1000.0,21.51,1000.0,32.09,288.41,1000.0,0.0,0.0,2.0,0.0,14.0,0.0,5.0,2.0,0.0,Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,47.17,1000.0,1000.0,"(4.614, 9.228]",1.96,30.0,13.16657,64.93368,2.8,45,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1,1/6,32.09,trunk
c79304635c809773be36b1a11ce19ab9,6,327,5.882851957070707,84.71306818181819,300.0,Uno-X Sandgata Namsos,Norway,352,POINT (11.51166 64.46588),1000.0,22.19,139.22,1000.0,12.36,1000.0,1000.0,66.87,1000.0,0.0,30.0,37.0,0.0,49.0,0.0,0.0,28.0,0.0,Uno-X,1.0,5.0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,6.0,1.0,6.0,19.0,2.0,0.0,489.77,118.86,1000.0,491.88,1000.0,495.09,123.85,57.58,161.55,201.32,433.27,211.51,123.69,109.24,1000.0,"(4.614, 9.228]",1.96,592.5,11.51166,64.46588,5.0,46,4.0,5.0,15.0,26.0,1.0,4.0,5.0,6,6/6,22.19,primary
c3c7884e79d441175ca80895408d802e,1,220,5.856164383561644,84.32876712328768,300.0,LAD OPP - Esso Mosjøen Halsøy,Norway,365,POINT (13.1958 65.86326),1000.0,54.65,25.11,1000.0,5.73,1000.0,56.81,1000.0,1000.0,0.0,13.0,68.0,0.0,215.0,0.0,19.0,0.0,0.0,Kople As,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1000.0,69.9,1000.0,89.5,171.49,1000.0,1000.0,52.41,1000.0,107.06,91.3,69.9,13.87,1000.0,1000.0,"(4.614, 9.228]",0.49,347.5,13.1958,65.86326,6.4,47,4.0,5.0,2.0,13.0,0.0,2.0,2.0,5,5/6,54.65,primary
4244ef78d62d6368ce54de6e274be224,4,334,5.830907534246576,83.96506849315068,50.0,Fauske Handelspark,Norway,365,POINT (15.39716 67.26885),1000.0,1000.0,198.99,1000.0,0.63,45.52,299.86,63.06,1000.0,0.0,0.0,26.0,0.0,33.0,10.0,9.0,9.0,0.0,Mer,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,3.0,19.0,0.0,0.0,1000.0,10.29,90.74,1000.0,1000.0,1000.0,1000.0,59.35,68.61,4.5,33.72,344.96,60.3,1000.0,1000.0,"(4.614, 9.228]",0.49,330.0,15.39716,67.26885,5.4,48,4.0,2.0,7.0,26.0,0.0,0.0,4.0,4,4/6,299.86,trunk
376f11c79a0280da153fb9ea04946928,4,336,5.583428462709284,80.4013698630137,50.0,Coop Prix Trofors,Norway,365,POINT (13.38759 65.53696),1000.0,1000.0,31.15,31.96,1.07,1000.0,1000.0,65.37,1000.0,0.0,0.0,26.0,9.0,41.0,0.0,0.0,6.0,0.0,Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,37.33,179.73,1000.0,1000.0,87.43,78.38,1000.0,1000.0,"(4.614, 9.228]",3.07,90.0,13.38759,65.53696,4.6,49,4.0,1.0,1.0,6.0,0.0,0.0,0.0,3,3/6,1000.0,motorway
6e7e28e598aedc6bf649dee9e980841f,3,145,5.579805996472662,80.34920634920637,180.0,PWR UP - Coop Saltstraumen,Norway,147,POINT (14.60221 67.22865),1000.0,77.47,1000.0,42.13,1.63,1000.0,1000.0,225.24,1000.0,0.0,3.0,0.0,3.0,19.0,0.0,0.0,1.0,0.0,Kople As,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,463.65,463.67,1000.0,1000.0,1000.0,1000.0,1000.0,37.85,1000.0,1000.0,1000.0,1000.0,29.46,1000.0,1000.0,"(4.614, 9.228]",0.49,240.0,14.60221,67.22865,3.0,50,4.0,1.0,0.0,2.0,1.0,0.0,1.0,4,4/6,77.47,primary
1434428627402f5b7fde67ecfa1ea0b8,2,331,5.48087899543379,78.92465753424658,100.0,Kople Tjeldsundbrua Hotel,Norway,365,POINT (16.59048 68.62511),1000.0,78.06,431.21,1000.0,2.71,1000.0,15.99,1000.0,1000.0,0.0,6.0,1.0,0.0,20.0,0.0,7.0,0.0,0.0,Kople As,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.61,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,41.1,1000.0,1000.0,"(4.614, 9.228]",0.49,150.0,16.59048,68.62511,3.4,51,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2/6,15.99,trunk
d645950917387ec67135e74ce4b34fc0,2,136,5.444254185692542,78.3972602739726,100.0,EVBox Heggvollveien 1,Norway,146,POINT (13.59137 64.46368),1000.0,5.73,10.68,263.86,276.41,1000.0,1000.0,1000.0,1000.0,0.0,7.0,51.0,2.0,16.0,0.0,0.0,0.0,0.0,Evbox,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1000.0,105.11,1000.0,27.82,1000.0,1000.0,1000.0,78.45,359.1,1000.0,1000.0,45.47,11.32,1000.0,433.26,"(4.614, 9.228]",1.96,307.5,13.59137,64.46368,3.8,52,4.0,2.0,1.0,4.0,0.0,1.0,3.0,5,5/6,5.73,primary
6fb8cddf267eb9f34272cb0463acec81,2,307,5.39193302891933,77.64383561643835,50.0,St1 Bjerkvik,Norway,365,POINT (17.55747 68.55121),1000.0,1000.0,23.14,192.14,13.98,1000.0,27.87,239.24,1000.0,0.0,0.0,37.0,5.0,29.0,0.0,18.0,3.0,0.0,Recharge,2.0,3.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,7.0,8.0,0.0,1.0,176.81,155.28,1000.0,133.2,156.94,1000.0,459.82,54.54,1000.0,60.02,1000.0,155.65,14.96,1000.0,334.78,"(4.614, 9.228]",0.49,482.5,17.55747,68.55121,5.6,53,4.0,2.0,3.0,15.0,2.0,6.0,4.0,6,6/6,27.87,trunk
7a07202bbb65222fea62107aa058798f,2,338,5.307458143074581,76.42739726027398,150.0,LAD OPP - Leland,Norway,365,POINT (12.93375 66.06539),1000.0,26.28,260.92,304.88,52.38,1000.0,1000.0,47.27,1000.0,0.0,4.0,21.0,3.0,34.0,0.0,0.0,5.0,0.0,Kople As,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1000.0,213.47,1000.0,86.75,1000.0,1000.0,1000.0,57.34,1000.0,236.19,1000.0,170.85,213.47,81.89,403.95,"(4.614, 9.228]",0.49,397.5,12.93375,66.06539,4.4,54,4.0,5.0,3.0,2.0,0.0,1.0,3.0,5,5/6,26.28,primary
619bcd43c2357423a3e7c6f3150d0e0a,2,274,5.276350837138508,75.97945205479452,50.0,Recharge Hattfjelldal,Norway,365,POINT (13.98966 65.59562),1000.0,459.38,6.47,1000.0,13.41,1000.0,67.74,95.94,1000.0,0.0,3.0,28.0,0.0,44.0,0.0,17.0,7.0,0.0,Recharge,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,316.02,21.04,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,127.08,214.84,1000.0,204.75,"(4.614, 9.228]",3.07,330.0,13.98966,65.59562,4.0,55,4.0,0.0,0.0,3.0,1.0,0.0,5.0,3,3/6,67.74,trunk
1720a6b4711b70b2e4dc436aa0830393,4,337,5.269501522070016,75.88082191780822,150.0,Amfi Fauske,Norway,365,POINT (15.39623 67.25832),1000.0,1000.0,45.78,1000.0,30.18,484.89,87.93,33.07,1000.0,0.0,0.0,68.0,0.0,73.0,3.0,49.0,7.0,0.0,Mer,3.0,5.0,0.0,11.0,4.0,2.0,3.0,4.0,6.0,3.0,3.0,8.0,32.0,2.0,0.0,121.83,63.32,1000.0,22.85,11.58,19.17,20.02,17.91,16.51,20.56,26.39,157.01,12.15,9.2,1000.0,"(4.614, 9.228]",0.49,632.5,15.39623,67.25832,7.2,56,4.0,6.0,17.0,43.0,3.0,14.0,5.0,6,6/6,87.93,trunk
a9eaac9d6bd9131f3b2a63ba5243e81d,6,145,5.141565885613505,74.03854875283447,180.0,LAD OPP - Mosjøen Camping - AC,Norway,147,POINT (13.22013 65.83445),1000.0,360.85,13.11,401.69,6.91,1000.0,29.41,159.62,1000.0,0.0,4.0,61.0,17.0,172.0,0.0,27.0,11.0,0.0,Kople As,3.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,7.0,0.0,0.0,32.98,43.33,1000.0,37.82,1000.0,364.62,375.19,355.18,298.59,377.69,1000.0,221.99,8.92,1000.0,1000.0,"(4.614, 9.228]",0.49,442.5,13.22013,65.83445,5.2,57,4.0,2.0,4.0,11.0,3.0,4.0,3.0,6,6/6,29.41,trunk
d49b70854d994779200d5ab9a0c0b68f,1,220,5.063322620140802,72.91184573002755,50.0,Storgata Rørvik - Nærøysund kommune,Norway,363,POINT (11.23738 64.86295),1000.0,200.46,8.18,376.49,113.23,179.84,1000.0,303.69,1000.0,0.0,7.0,76.0,6.0,49.0,4.0,0.0,1.0,0.0,Kople As,1.0,14.0,1.0,8.0,3.0,3.0,1.0,5.0,5.0,4.0,1.0,4.0,28.0,5.0,4.0,41.22,171.31,389.32,92.03,194.32,203.81,428.03,208.84,128.26,85.34,397.33,85.97,84.66,181.33,36.92,"(4.614, 9.228]",1.96,752.5,11.23738,64.86295,6.4,58,4.0,10.0,20.0,34.0,1.0,9.0,18.0,6,6/6,200.46,primary
c73ce6f9c4708686ee6224cfe829de7a,4,340,4.8474600456621,69.80342465753425,150.0,Extra Tverlandet,Norway,365,POINT (14.73643 67.30349),1000.0,1000.0,133.18,1000.0,11.58,40.62,45.81,100.71,1000.0,0.0,0.0,11.0,0.0,46.0,16.0,18.0,9.0,0.0,Mer,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1000.0,32.39,1000.0,43.54,1000.0,1000.0,1000.0,355.75,1000.0,1000.0,1000.0,1000.0,382.99,1000.0,1000.0,"(4.614, 9.228]",0.49,187.5,14.73643,67.30349,4.0,59,4.0,1.0,0.0,3.0,0.0,1.0,2.0,4,4/6,45.81,trunk
56375d503081c2293356a24adbbc56d7,4,335,4.835235920852359,69.62739726027397,50.0,Obs Jekta Storsenter,Norway,365,POINT (18.92331 69.67368),1000.0,287.78,339.94,1000.0,4.23,184.08,180.92,15.89,1000.0,0.0,20.0,18.0,0.0,107.0,12.0,24.0,40.0,0.0,Mer,2.0,6.0,6.0,8.0,28.0,10.0,6.0,11.0,19.0,16.0,5.0,1.0,36.0,5.0,0.0,348.81,112.88,64.71,89.43,60.15,52.0,104.25,85.34,58.33,55.1,53.91,282.17,94.8,59.49,1000.0,"(4.614, 9.228]",0.49,692.5,18.92331,69.67368,6.8,60,4.0,16.0,78.0,48.0,2.0,14.0,6.0,6,6/6,180.92,trunk
ec4b5d401dce2c415758e2725e8e1d71,5,130,4.7710602759622365,68.70326797385621,400.0,St1 Lading Stormyra,Norway,153,POINT (14.42093 67.28084),251.95,92.09,237.08,1000.0,33.78,23.63,47.16,115.73,1000.0,23.0,15.0,45.0,0.0,114.0,28.0,24.0,20.0,0.0,St1 Charge,0.0,16.0,7.0,5.0,15.0,6.0,4.0,9.0,14.0,13.0,3.0,5.0,31.0,6.0,0.0,1000.0,224.65,257.79,300.83,318.08,318.72,319.08,157.11,230.89,201.7,347.31,204.98,64.26,237.65,1000.0,"(4.614, 9.228]",0.49,572.5,14.42093,67.28084,5.6,61,4.0,15.0,54.0,46.0,0.0,9.0,16.0,5,5/6,47.16,trunk
bbad494a592e105f2875e037b6de7352,2,310,4.765030441400306,68.61643835616438,50.0,Circle K Hommelstø,Norway,365,POINT (12.54726 65.40361),1000.0,36.31,48.42,464.96,3.15,1000.0,1000.0,471.52,1000.0,0.0,7.0,13.0,2.0,28.0,0.0,0.0,1.0,0.0,Mer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,332.45,1000.0,1000.0,48.43,1000.0,1000.0,1000.0,70.81,1000.0,1000.0,1000.0,1000.0,5.08,1000.0,1000.0,"(4.614, 9.228]",1.96,217.5,12.54726,65.40361,3.6,62,4.0,1.0,0.0,2.0,1.0,1.0,0.0,4,4/6,36.31,primary
8f892622702a4778c9029ff7c748d156,2,305,4.74124809741248,68.27397260273973,150.0,Recharge Shell Balsfjord,Norway,365,POINT (19.55375 69.21543),1000.0,1000.0,54.94,1000.0,13.71,52.26,58.02,55.59,1000.0,0.0,0.0,9.0,0.0,27.0,13.0,22.0,3.0,0.0,Recharge,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,1000.0,394.05,1000.0,315.44,1000.0,1000.0,1000.0,95.57,309.79,1000.0,303.96,1000.0,3.13,1000.0,283.22,"(4.614, 9.228]",0.49,337.5,19.55375,69.21543,4.8,63,4.0,5.0,1.0,9.0,0.0,1.0,4.0,5,5/6,58.02,trunk
13cd2079e0ff654586f470800499f875,4,341,4.722079528158295,67.99794520547945,300.0,Uno-X Nyrud,Norway,365,POINT (13.21225 65.83403),1000.0,69.54,41.92,1000.0,12.03,410.24,72.69,459.05,1000.0,0.0,6.0,75.0,0.0,244.0,2.0,20.0,3.0,0.0,Uno-X,3.0,6.0,0.0,3.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,9.0,9.0,0.0,1.0,205.03,349.63,1000.0,177.33,1000.0,149.52,16.4,6.18,342.88,237.4,1000.0,81.79,83.3,1000.0,217.41,"(4.614, 9.228]",0.49,502.5,13.21225,65.83403,5.6,64,4.0,5.0,5.0,18.0,3.0,4.0,7.0,6,6/6,69.54,primary
d57fa2d43730091b7cbbc24aa38a77de,8,345,4.711924467275494,67.85171232876712,200.0,Ishavskraft - Tromsø Taxi,Norway,365,POINT (19.01587 69.69295),1000.0,1000.0,373.46,1000.0,39.43,149.04,1000.0,149.07,1000.0,0.0,0.0,13.0,0.0,50.0,4.0,0.0,13.0,0.0,Kople As,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,1000.0,289.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,392.78,39.94,1000.0,1000.0,"(4.614, 9.228]",0.49,150.0,19.01587,69.69295,3.4,65,4.0,0.0,0.0,33.0,0.0,0.0,3.0,2,2/6,1000.0,motorway
c2b5d88d5a90cb0eec02a491320e59a9,2,325,4.686259920634921,67.48214285714286,180.0,ChargeUp - Dragefossen Rognan,Norway,364,POINT (15.3915 67.10341),1000.0,1000.0,25.35,143.89,29.53,1000.0,1000.0,1000.0,1000.0,0.0,0.0,55.0,14.0,32.0,0.0,0.0,0.0,0.0,Kople As,1.0,5.0,0.0,7.0,2.0,2.0,1.0,5.0,2.0,1.0,0.0,3.0,9.0,1.0,0.0,12.74,33.07,1000.0,81.31,103.61,155.27,200.16,102.89,102.11,94.07,1000.0,80.61,63.3,101.72,1000.0,"(4.614, 9.228]",0.49,572.5,15.3915,67.10341,5.6,66,4.0,6.0,8.0,12.0,1.0,8.0,5.0,6,6/6,1000.0,motorway
cdbcaab6df0ccbc1652a1a9b5bbcf78d,1,215,4.62728310502283,66.63287671232877,225.0,Recharge Grong,Norway,365,POINT (12.31639 64.46479),1000.0,1000.0,21.84,30.8,12.14,1000.0,417.89,11.24,1000.0,0.0,0.0,44.0,19.0,57.0,0.0,9.0,11.0,0.0,Recharge,1.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,11.0,2.0,0.0,76.91,129.77,1000.0,144.76,49.84,1000.0,1000.0,140.76,124.43,1000.0,124.86,256.42,24.8,122.9,1000.0,"(4.614, 9.228]",1.96,557.5,12.31639,64.46479,5.6,67,4.0,3.0,7.0,17.0,1.0,4.0,4.0,6,6/6,417.89,trunk
25d57283fcde4814d8bf617185e15cae,2,227,4.5898950131233605,66.09448818897638,180.0,ChargeUp - Snåsakroa,Norway,254,POINT (12.2157 64.25354),1000.0,1000.0,1000.0,1000.0,8.94,1000.0,56.93,1000.0,1000.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,Kople As,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.47,1000.0,1000.0,"(0.0, 4.614]",1.96,30.0,12.2157,64.25354,2.6,68,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1/6,56.93,trunk
