id,size_total,start_day,end_day,calendar_day_count_x,active_days_count,percentage_average,average_daily_minutes,operator,capacity_kw,address,title,country_name,calendar_day_count_y,geometry,road_distance_nan,road_distance_living_street,road_distance_primary,road_distance_residential,road_distance_secondary,road_distance_service,road_distance_tertiary,road_distance_trunk,road_distance_unclassified,road_distance_motorway,road_count_nan,road_count_living_street,road_count_primary,road_count_residential,road_count_secondary,road_count_service,road_count_tertiary,road_count_trunk,road_count_unclassified,road_count_motorway
822ecada5a2c14bde21571c00b49e6fd,3,2025-04-07,2025-08-31,147,142,4.12540942302847,59.40589569160997,Kople As,300.0,Vesterålsgata 111 8403 SORTLAND,PWR UP - Coop Sortland,Norway,147,POINT(15.39946 68.68351),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
acaf6854dcff693da1e754140bd3e020,8,2025-05-25,2025-08-31,99,81,4.076704545454546,58.70454545454545,Ionity,350.0,Sætlandshaugen  8028 BODØ,IONITY Bodø,Norway,99,POINT(14.56929 67.28481),,,,,,,,,,,,,,,,,,,,
4538bd2c5c74618b76f439f92c187ece,3,2025-07-29,2025-08-25,28,15,4.054232804232804,58.38095238095239,Circle K,150.0,A. Kiellands gate 1 8663 MOSJØEN,Circle K Mosjøen,Norway,28,POINT(13.20098 65.84142),,,,,,,,,,,,,,,,,,,,
b930e540b2ffd316fdc00f59d72f16a4,1,2025-03-19,2025-08-31,166,144,4.05036813922356,58.325301204819276,Kople As,180.0,Nordlysveien 404 9046 OTEREN,Ishavskraft - Lyngskroa,Norway,166,POINT(19.88498 69.25701),1000.0,1000.0,68.82905570640224,209.48076032438786,1000.0,7.391759808847438,1000.0,79.7603833131005,132.45950389501087,1000.0,0,0,5,2,0,34,0,4,2,0.0
8369308520a3686dfcf00da2bbc432f0,4,2024-09-01,2025-08-31,365,343,4.027587519025875,57.9972602739726,Kople As,300.0,Rustaveien 16 9325 BARDUFOSS,Kople Spar Heggmo Bardufoss,Norway,365,POINT(18.50888 69.04361),1000.0,1000.0,1000.0,3.252897201004467,1000.0,3.388724270038538,1000.0,62.172025746465025,1000.0,1000.0,0,0,0,34,0,93,0,15,0,0.0
3324b0cd0ee1403f8de33e3d932bce46,4,2024-09-01,2025-08-31,365,295,3.9310312024353116,56.606849315068494,Recharge,50.0,Torolv Kveldulvsons gate 17 8800 SANDNESSJØEN,Recharge Sandnessjøen,Norway,365,POINT(12.63677 66.02312),1000.0,1000.0,134.5056761627374,17.621794698006276,1000.0,3.9345823743774764,63.05289419040955,1000.0,290.33687397673003,1000.0,0,0,16,28,0,25,6,0,3,0.0
0714ad45029cd561d42d821d0b6021bf,2,2024-09-01,2025-08-31,365,323,3.880612633181127,55.88082191780822,Kople As,200.0,Klakkjeveien 5 8920 SØMNA,PWR UP - Coop Berg,Norway,365,POINT(12.19671 65.36867),1000.0,1000.0,22.094888409366146,33.18297518199654,141.26876352489327,1.8944340409305616,1000.0,1000.0,1000.0,1000.0,0,0,6,28,3,91,0,0,0,0.0
ccee725d0028641a185994b7ee2064c0,4,2024-09-01,2025-08-31,365,307,3.858970700152207,55.56917808219178,Recharge,50.0,,Recharge Innhavet,Norway,365,POINT(15.92953 67.96251),1000.0,1000.0,1000.0,70.5158772971273,114.1647055834925,4.865700751018594,1000.0,53.07358838899355,142.78636423381323,1000.0,0,0,0,9,4,48,0,15,1,0.0
c3e45527b6ebe319ed107752db6b3524,6,2024-09-01,2025-08-31,365,342,3.852232369355657,55.47214611872147,Kople As,300.0,Olsborgveien  9329 MOEN,Kople Coop Extra Olsborg,Norway,365,POINT(18.59822 69.1427),1000.0,1000.0,31.12099754888158,135.40028391388105,1000.0,96.6650558163994,1000.0,58.3374906737021,1000.0,1000.0,0,0,12,19,0,28,0,5,0,0.0
ba697922682c64ab9021e41154332e2e,2,2024-09-02,2025-08-30,363,284,3.8453665442301808,55.3732782369146,Eviny,180.0,Strandgata 9 9008 TROMSØ,Alti Nerstranda,Norway,363,POINT(18.95394 69.64651),1000.0,172.99841317145558,315.1094703458199,106.12197167875445,1000.0,4.106259050337833,59.0375832315021,1000.0,6.366047080863538,1000.0,0,1,9,52,0,265,18,0,48,0.0
86faf378e905f2f327c1414e092d6a04,2,2024-09-01,2025-08-31,365,284,3.8252473363774735,55.083561643835615,Kople As,100.0,Oskarbakken 2 9389 HUSØY I SENJA,Oskarbakken 2 - Husøy i Senja,Norway,365,POINT(17.6642 69.54414),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
289e4d885c0673e23a1f615968d3fada,9,2024-09-01,2025-08-31,365,341,3.809318450870962,54.85418569254187,Eviny,200.0,Granvegen 12 7870 GRONG,Grong Kjøpesenter,Norway,365,POINT(12.31588 64.46449),1000.0,1000.0,1000.0,6.4709174644893706,7.19393914591403,23.10656029878613,1000.0,423.7053731460511,9.183872538677488,1000.0,0,0,0,44,19,57,0,8,11,0.0
bb195ae56a5c226b80a5199a822785b1,2,2024-09-01,2025-08-31,365,331,3.802416286149162,54.75479452054795,Kople As,150.0,Sentrum 47 7877 HØYLANDET,Kople YX Høylandet,Norway,365,POINT(12.29867 64.62597),1000.0,1000.0,35.090085053043786,86.3267005473411,1000.0,15.554900891605149,1000.0,1000.0,303.0147827406402,1000.0,0,0,12,27,0,27,0,0,4,0.0
79ffb992c86349b9f456bb72a13e34db,4,2024-11-06,2025-08-31,299,279,3.8008639910813837,54.7324414715719,Uno-X,300.0,Kilamyra 2 9415 HARSTAD,Uno-X Kilamyra,Norway,299,POINT(16.56326 68.7402),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
307a24b0611fae9331c688aefc6b341a,2,2024-09-01,2025-08-31,365,328,3.785388127853881,54.50958904109589,Kople As,150.0,Kongsveien 84 9350 SJØVEGAN,Kople Coop Extra Sjøvegan,Norway,365,POINT(17.83002 68.87709),1000.0,1000.0,13.339426417313469,128.5483071337884,1000.0,0.20708696352701178,136.5974230963158,1000.0,369.98128228100774,1000.0,0,0,5,9,0,58,3,0,2,0.0
d43dc3508961671399603327ba01de61,4,2024-09-01,2025-08-31,365,296,3.776588660578386,54.382876712328766,Mer,50.0,Skogvoll  8275 STORJORD I TYSFJORD,Storjord Servicehandel,Norway,365,POINT(16.02965 68.19396),1000.0,1000.0,1000.0,185.78149857106712,1000.0,9.614686652396678,1000.0,13.193399038229707,360.56667431080166,1000.0,0,0,0,2,0,14,0,1,1,0.0
cd8df4a55f55b19eacf1782569bbc0ad,2,2024-09-01,2025-08-31,365,245,3.7724505327245055,54.323287671232876,Kople As,300.0,E6 Røklandsenteret  8255 RØKLAND,PWR UP - Røkland,Norway,365,POINT(15.31518 66.98087),1000.0,1000.0,1000.0,194.70904304434532,95.21150403131239,2.33029653880767,1000.0,26.512934924755854,143.53794505693244,1000.0,0,0,0,17,9,18,0,9,1,0.0
1829497bb8b1701701f07ae88a24b628,1,2024-09-02,2025-08-31,364,282,3.7402701465201464,53.85989010989011,Recharge,150.0,Ankenesveien 5 8520 ANKENES,St1 Ankenes,Norway,364,POINT(17.4173 68.40566),1000.0,1000.0,1000.0,455.70479523274895,1000.0,4.0862871043165025,1000.0,16.5952346529208,11.318029479903359,1000.0,0,0,0,4,0,16,0,11,1,0.0
3d7d33f78a49818547921ec413f069ac,4,2024-09-01,2025-08-31,365,342,3.7382515220700157,53.83082191780822,Eviny,200.0,Våtvollveien 1256 8409 GULLESFJORD,Gullesfjord Camping,Norway,365,POINT(15.72729 68.53202),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
0b8b58f3524dc21a9bb5120813aa05ec,6,2024-09-01,2025-08-31,365,341,3.667269152714358,52.808675799086764,Mer,150.0,Domussenteret  9325 BARDUFOSS,Extra Bardufoss,Norway,365,POINT(18.51226 69.0651),1000.0,1000.0,1000.0,33.421611074992406,90.25249535039866,24.576191460285806,72.86908050290687,119.08594271831514,34.745586248411,1000.0,0,0,0,6,5,41,18,26,3,0.0
c18ea35605b0b649ca188b37f14c7655,2,2025-04-07,2025-08-31,147,139,3.6404006046863193,52.42176870748299,Kople As,180.0,Nygårdveien 159 8120 NYGÅRDSJØEN,LAD OPP - Nygårdsjøen - AC,Norway,147,POINT(14.32353 67.12154),1000.0,1000.0,16.76745531195989,484.51151679857537,23.732060245816974,9.831351652651522,105.92186799030198,1000.0,1000.0,1000.0,0,0,2,1,3,27,3,0,0,0.0
a96bfcf189116bff986b6383b74b031b,2,2024-09-01,2025-08-31,365,306,3.6382229832572293,52.39041095890411,Eviny,350.0,Alstad 1 8370 LEKNES,Alstad Kro og Camping,Norway,365,POINT(13.93621 68.27229),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
7204d42e751f5c1ae399f508701e025d,2,2025-02-24,2025-08-31,189,137,3.619929453262787,52.12698412698413,Kople As,50.0,Skrolsvikveien 7 9392 STONGLANDSEIDET,Ishavskraft - Stonglandseidet,Norway,189,POINT(17.17054 69.08384),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
9f2d46f2144061316a2e45bc07183784,2,2024-09-01,2025-08-31,365,242,3.6019786910197866,51.868493150684934,Mer,50.0,Sjøgata 74 8200 FAUSKE,Amfi Fauske,Norway,365,POINT(15.39623 67.25832),1000.0,1000.0,1000.0,45.775391997096655,1000.0,30.179747523172477,484.89217993690494,87.93025111781162,33.07284756429998,1000.0,0,0,0,68,0,73,3,49,7,0.0
1bb53deee20ba263139c33f292cec50c,2,2024-09-01,2025-08-31,365,221,3.563165905631659,51.30958904109589,Recharge,50.0,Bøveien 508 8470 BØ I VESTERÅLEN,Recharge Spar Bø i Vesterålen,Norway,365,POINT(14.44461 68.62103),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
65479b9596278b7c5892412b2575aaf4,4,2024-09-01,2025-08-31,365,334,3.559646118721461,51.25890410958904,Mer,50.0,Øverbygdvegen 8 7760 SNÅSA,Prix Snåsa,Norway,365,POINT(12.38506 64.2465),1000.0,1000.0,102.70033604421425,35.39343370317702,28.903460164881675,4.778524530820265,1000.0,1000.0,156.45279600603544,1000.0,0,0,7,17,5,41,0,0,1,0.0
2a2318dd0d79b54254e8518d66c11f9b,1,2024-09-01,2025-08-31,365,274,3.5559360730593608,51.205479452054796,Recharge,150.0,Teglverkveien 1 8006 BODØ,Recharge Esso Rønvik,Norway,365,POINT(14.40705 67.29354),1000.0,1000.0,211.8486952081509,213.03510003964428,1000.0,25.210756796180267,18.400155364726587,1000.0,89.64148800637655,1000.0,0,0,17,50,0,121,11,0,3,0.0
f8162abc56c35b50b1208ed3979ad76e,4,2024-09-01,2025-08-31,365,310,3.555460426179605,51.1986301369863,Mer,50.0,Fjellvegen 1 8685 TROFORS,Majavatn,Norway,365,POINT(13.36988 65.16748),1000.0,1000.0,1000.0,105.65653893500716,1000.0,7.721179918471901,51.42192295185678,35.858941950361974,109.57879952714357,1000.0,0,0,0,3,0,43,8,9,2,0.0
95c8892eee74854e196139bdfefa7c8c,4,2024-09-02,2025-08-31,364,285,3.4963560744810738,50.347527472527474,Mer,50.0,FURUVEIEN 4 7892 TRONES,Namsskogan Hotell,Norway,364,POINT(12.84465 64.7423),1000.0,1000.0,1000.0,15.969210477324893,1000.0,16.361959767190342,1000.0,24.668215068779197,29.361646537335652,1000.0,0,0,0,12,0,22,0,6,3,0.0
2b92d930e6e49e8d2a4df1cd9a2f5214,1,2024-09-01,2025-08-31,365,271,3.4263698630136985,49.33972602739726,Recharge,225.0,Gammelveien 9 8614 MO I RANA,Recharge Esso Ytteren,Norway,365,POINT(14.14288 66.34082),1000.0,1000.0,59.00861666431837,66.53195080000515,1000.0,7.492992355166804,62.090337350480794,1000.0,23.519383707381206,1000.0,0,0,16,53,0,64,11,0,2,0.0
57028db69a1e97120b34bb64f6860af2,1,2025-04-02,2025-08-30,151,102,3.402317880794702,48.99337748344371,St1 Charge,300.0,Stormyrveien 1 8008 BODØ,St1 Lading Stormyra,Norway,151,POINT(14.42093 67.28084),1000.0,251.94814130658787,92.08743817726725,237.0799828122145,1000.0,33.78076275786772,23.627612667427886,47.16243298512347,115.73028820929534,1000.0,0,23,15,45,0,114,28,24,20,0.0
c3c10eef0d447fa0ddf70a3a4d7a6af6,7,2024-09-01,2025-08-31,365,249,3.3971243748641022,48.91859099804306,Kople As,400.0,Leira 2 8665 MOSJØEN,LAD OPP - Esso Mosjøen Halsøy,Norway,365,POINT(13.1958 65.86326),1000.0,1000.0,54.64577662302984,25.11436057702115,1000.0,5.729743080149935,1000.0,56.810945645343644,1000.0,1000.0,0,0,13,68,0,215,0,19,0,0.0
463b94cc2ce55ef4fb190707a604e344,1,2025-06-14,2025-08-31,79,62,3.382559774964838,48.70886075949367,Ionity,200.0,Fogd Holmboes gate 33 9360 BARDU,IONITY Setermoen,Norway,79,POINT(18.34875 68.86173),,,,,,,,,,,,,,,,,,,,
983fc5a916c5e62855de110a3958dcec,4,2024-09-01,2025-08-31,365,315,3.3253900304414,47.885616438356166,Mer,50.0,General Fleichers Vei 365 9357 TENNEVOLL,Lapphaugen Turiststasjon,Norway,365,POINT(17.9154 68.67877),1000.0,1000.0,1000.0,1000.0,1000.0,13.48058362201441,1000.0,29.695273864556853,1000.0,1000.0,0,0,0,0,0,9,0,1,0,0.0
ccf249ccad41679e40f8a9781366ae91,2,2024-09-01,2025-08-31,365,275,3.2664573820395737,47.036986301369865,Kople As,50.0,Løkvollveien 5 9144 SAMUELSBERG,Ishavsveien - Manndalen,Norway,365,POINT(20.5506 69.54169),1000.0,1000.0,1000.0,41.67771873025999,25.55865027632293,19.240085988608094,1000.0,69.34426238304302,38.89112309550505,1000.0,0,0,0,11,12,20,0,12,5,0.0
e3c5fc50849142922e09fecc04723264,2,2024-09-01,2025-08-31,365,325,3.255612633181127,46.88082191780822,Kople As,150.0,Storgata 62 8430 MYRE,PWR UP - Myre,Norway,365,POINT(15.10071 68.91513),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
17692c617be947929e27b091ddcda7a6,4,2024-09-01,2025-08-31,365,305,3.167427701674277,45.61095890410959,Recharge,225.0,Storsanddalen 1 8610 MO I RANA,Recharge Esso Grubhei,Norway,365,POINT(14.20314 66.32036),1000.0,1000.0,1000.0,69.97279809695806,1000.0,8.725623249223986,52.152025092041676,31.311718717761586,1000.0,1000.0,0,0,0,53,0,64,11,23,0,0.0
c4279639e4eeb7bb748720d41deaefe8,2,2024-09-01,2025-08-31,365,222,3.1432648401826486,45.26301369863014,Recharge,50.0,Sørgrenda 16 8250 ROGNAN,Recharge Røkland Senter,Norway,365,POINT(15.31508 66.98049),1000.0,1000.0,1000.0,221.40096034460035,136.4927136857257,28.495234289797743,1000.0,23.756224475240572,134.92907335754526,1000.0,0,0,0,16,9,18,0,9,1,0.0
47258368554d425f410db466af7b909b,1,2025-05-26,2025-08-31,98,68,3.126417233560091,45.02040816326531,Ionity,200.0,Torgveien 1 9040 NORDKJOSBOTN,IONITY Nordkjosbotn,Norway,98,POINT(19.55914 69.21802),,,,,,,,,,,,,,,,,,,,
220df1737c89a16b63db9e16f1623f9a,4,2024-12-13,2025-08-31,262,224,3.1076388888888884,44.75,Mer,150.0,Hovøyveien 11 8900 BRØNNØYSUND,Brønnøysund lufthavn DC,Norway,262,POINT(12.2092 65.45994),1000.0,1000.0,105.36784991505213,309.70540513312295,344.89147834796387,28.55077133326883,1000.0,1000.0,16.223790905999376,1000.0,0,0,6,37,2,14,0,0,6,0.0
23c761dd9c49d89164a0d91da9ebf73c,6,2024-12-21,2025-08-31,254,238,3.103310002916302,44.68766404199475,Kople As,180.0,Ankenesveien 2 8520 ANKENES,Kople Kiwi Ankenes,Norway,254,POINT(17.41476 68.4067),1000.0,1000.0,1000.0,300.2192117737438,1000.0,2.9767528299664803,1000.0,43.01890800360118,134.64974896194303,1000.0,0,0,0,6,0,22,0,12,1,0.0
9a076d6b7b114967c78576e070ce5a0c,1,2025-06-15,2025-08-31,78,61,3.1000712250712255,44.64102564102564,Ionity,400.0,Kulstadbakken 13 8665 MOSJØEN,IONITY Mosjøen,Norway,78,POINT(13.19557 65.86456),,,,,,,,,,,,,,,,,,,,
29923690c97a2154afdd6f925d6f25ef,6,2024-09-01,2025-08-31,365,305,3.0893264840182653,44.48630136986301,Recharge,200.0,Sentrumsveien 2 9040 NORDKJOSBOTN,Recharge Shell Balsfjord,Norway,365,POINT(19.55375 69.21543),1000.0,1000.0,1000.0,54.9418990216183,1000.0,13.70758786478272,52.26180863847311,58.01893038518907,55.586697904883586,1000.0,0,0,0,9,0,27,13,22,3,0.0
37afdb9ab9c570b1ce77987083c083db,4,2024-09-01,2025-08-31,365,313,3.06578196347032,44.147260273972606,Mer,50.0,STEIGENVEIEN 25 8260 INNHAVET,Tømmerneset,Norway,365,POINT(15.8567 67.9007),1000.0,1000.0,42.49448937683549,1000.0,1000.0,14.364029707884185,1000.0,170.1924532682109,172.82767209905796,1000.0,0,0,6,0,0,12,0,7,2,0.0
601ac60091ee898ea5d9cba83c82fa59,2,2024-09-03,2025-08-31,363,214,3.010694061830425,43.353994490358126,Kople As,50.0,Alttaluodda 18 9520 KAUTOKEINO,Ishavsveien - Kautokeino,Norway,363,POINT(23.04088 69.01338),1000.0,1000.0,1000.0,103.51857903656358,103.42326279625792,6.616715289162045,1000.0,23.961438103595096,104.20755925266184,1000.0,0,0,0,37,10,79,0,5,2,0.0
9e391581f1773862b1647c8a1be5ba6b,1,2024-09-02,2025-08-31,364,211,2.9912622100122097,43.074175824175825,St1 Charge,300.0,Naustgata 1 8665 MOSJØEN,St1 Lading Mosjøen,Norway,364,POINT(13.19574 65.86385),1000.0,1000.0,17.66648284570189,21.746287889146732,1000.0,32.93900305250813,1000.0,105.13259169669644,1000.0,1000.0,0,0,13,78,0,209,0,19,0,0.0
b26ef3be6f1884d5426394e0f7c41bc0,2,2024-09-02,2025-08-30,363,198,2.862431129476584,41.21900826446281,Kople As,50.0,Fløyåsen 1 8294 HAMARØY,ChargeUp - Knut Hamsund VGS,Norway,363,POINT(15.6241 68.08347),1000.0,1000.0,161.29642246027993,30.768557845495277,1000.0,85.17496699371912,1000.0,1000.0,18.034287628061964,1000.0,0,0,7,33,0,25,0,0,8,0.0
988a39746e6f8110fd8b2fa06b200a43,6,2024-12-21,2025-08-31,254,237,2.848680373286672,41.020997375328086,Kople As,400.0,Stasjonsveien  8515 NARVIK,Kople Universitetssykehuset i Narvik hurtigladere,Norway,254,POINT(17.46562 68.44707),1000.0,1000.0,1000.0,209.21463006303765,319.3844109687041,22.114436363631366,5.975527095256591,278.7650185038015,10.62955325296368,1000.0,0,0,0,8,3,29,8,16,2,0.0
3336ab7244f6bc570d75621a021b94bd,4,2024-09-01,2025-08-31,365,304,2.772260273972603,39.92054794520548,Mer,50.0,"Sørfjord, 20/5  8264 ENGAN",Kobbelv Vertshus,Norway,365,POINT(15.89228 67.58005),1000.0,1000.0,1000.0,486.6491879211616,1000.0,0.07340747278483252,1000.0,10.521422767284337,209.70465228963002,1000.0,0,0,0,1,0,18,0,3,2,0.0
5fd7c79f91a0778e2af7eee19d109446,1,2024-09-01,2025-08-31,365,252,2.7714992389649917,39.90958904109589,Kople As,175.0,Hiersaluokka  9525 MAZE,Ishavsveien - Maze,Norway,365,POINT(23.66693 69.44374),1000.0,1000.0,1000.0,1000.0,6.356008061028399,13.908075323818366,1000.0,464.4116493216202,1000.0,1000.0,0,0,0,0,3,15,0,1,0,0.0
464e7b2ab3ac5510b6977621b87fd0ca,4,2025-01-29,2025-08-31,215,210,2.751614987080103,39.62325581395349,Uno-X,300.0,Andsliveien 25 9325 BARDUFOSS,Uno-X Bardufoss,Norway,215,POINT(18.50623 69.06381),1000.0,1000.0,428.2351627637449,165.1411887544159,202.71626125224242,0.16725884653352888,65.8385701625599,33.38074480009501,224.95107022412478,1000.0,0,0,12,1,5,33,18,28,3,0.0
e63329a6a6c5543d7184609bc4cd4768,1,2024-09-01,2025-08-31,365,236,2.733066971080669,39.35616438356164,Kople As,180.0,Takvassveien 8 9334 ØVERBYGD,Ishavskraft - Shell Øverbygd,Norway,365,POINT(19.29722 69.0252),1000.0,1000.0,88.53175730070913,273.97091058756905,44.6839186357394,30.960460370695415,1000.0,1000.0,19.341111803099764,1000.0,0,0,5,1,2,58,0,0,2,0.0
3b63c81cea02635b1e34c636336c1d2b,1,2025-03-19,2025-08-31,166,121,2.716700133868809,39.12048192771084,Kople As,200.0,Nordlysveien 404 9046 OTEREN,Ishavskraft - Lyngskroa,Norway,166,POINT(19.88498 69.25701),1000.0,1000.0,68.82905570640224,209.48076032438786,1000.0,7.391759808847438,1000.0,79.7603833131005,132.45950389501087,1000.0,0,0,5,2,0,34,0,4,2,0.0
e4d40bd6caa8adbe8fa0242d36cb9cca,2,2024-09-01,2025-08-31,365,304,2.7141362252663623,39.083561643835615,Kople As,100.0,Campingvegen 1 8657 MOSJØEN,LAD OPP - Mosjøen Camping - AC,Norway,365,POINT(13.22013 65.83445),1000.0,1000.0,360.85204887387073,13.107048110583978,401.68777945085907,6.914323636342081,1000.0,29.40913861232568,159.61759372236094,1000.0,0,0,4,61,17,172,0,27,11,0.0
9e61290f6990393311c24f46e150139e,4,2024-09-02,2025-08-31,364,301,2.7036114926739923,38.932005494505496,Mer,50.0,Sentrum 1 8226 STRAUMEN,Coop Prix Straumen,Norway,364,POINT(15.59077 67.3467),1000.0,1000.0,1000.0,24.846751398663333,28.420038363091212,72.35550957936262,1000.0,373.9555593762079,1000.0,1000.0,0,0,0,60,13,24,0,3,0,0.0
